-154.077826 ,-499.046019 ,773.173145
-101.738764 ,-526.915036 ,786.690263
-81.042365 ,-492.732614 ,836.271663
-53.113081 ,-526.007371 ,856.282671
10.858887 ,-550.354840 ,832.906220
52.913443 ,-578.586022 ,838.837064
105.425251 ,-586.337060 ,828.159799
158.835583 ,-571.554129 ,828.781737
188.631504 ,-576.227013 ,812.570480
208.350459 ,-604.288560 ,816.008958
269.099943 ,-578.379112 ,799.014435
304.575922 ,-588.642409 ,747.804265
353.077329 ,-579.193186 ,760.315464
396.653033 ,-584.147008 ,697.572084
488.352967 ,-569.654878 ,702.466650
482.047179 ,-536.984620 ,678.429893
553.137085 ,-564.071645 ,662.066230
565.336695 ,-541.359513 ,632.995373
615.369808 ,-548.651453 ,628.480172
621.454385 ,-560.276340 ,596.305451
649.456374 ,-568.017514 ,534.823434
703.586264 ,-564.995006 ,454.602214
729.323317 ,-546.215722 ,462.014287
776.044466 ,-502.942221 ,377.389470
812.011336 ,-526.636724 ,357.326664
817.511198 ,-505.238384 ,353.042681
787.746964 ,-515.886742 ,281.675231
767.323354 ,-535.366791 ,265.198089
773.860914 ,-594.189499 ,316.253422
726.359304 ,-647.803503 ,249.482775
753.134059 ,-674.333826 ,231.393437
713.614115 ,-699.920381 ,212.345115
639.745378 ,-725.950327 ,224.656370
647.081418 ,-756.823461 ,229.712264
568.286978 ,-797.256452 ,166.768940
510.638810 ,-857.793051 ,178.468698
437.067096 ,-872.246578 ,223.666779
380.714520 ,-869.176950 ,256.010480
344.627711 ,-926.047270 ,235.143884
269.659134 ,-902.496831 ,244.415946
193.173750 ,-956.418690 ,257.673313
73.215823 ,-933.891241 ,287.459621
-46.883165 ,-946.803011 ,253.861605
-174.045403 ,-914.139275 ,248.311953
-274.214785 ,-936.139440 ,222.716069
-380.763886 ,-854.808341 ,296.593018
-495.664377 ,-803.703252 ,290.513113
-570.705654 ,-770.774954 ,300.437473
-680.712124 ,-655.034137 ,376.350129
-708.873185 ,-630.518370 ,410.161272
-804.024262 ,-526.601481 ,361.957704
-861.573611 ,-461.447655 ,392.131943
-926.731790 ,-380.123067 ,384.146029
-924.381712 ,-317.845670 ,385.591676
-915.880581 ,-360.570318 ,399.555014
-964.254596 ,-301.650007 ,340.611942
-974.625473 ,-294.615440 ,304.702498
-948.812607 ,-243.214365 ,288.789918
-1011.620707 ,-99.612380 ,282.249652
-1001.379672 ,87.195580 ,286.942647
-1013.315163 ,292.310024 ,235.973424
-931.054016 ,424.332247 ,228.863978
-876.576752 ,570.873507 ,200.438929
-785.212974 ,671.128631 ,185.705198
-673.477166 ,755.116061 ,210.555829
-504.306955 ,838.667289 ,241.815402
-403.778408 ,902.884537 ,247.997989
-294.904694 ,948.239936 ,298.641412
-220.208907 ,909.987124 ,256.265092
-218.916427 ,931.593701 ,299.581390
-187.782672 ,900.275838 ,348.923919
-201.517100 ,852.305220 ,417.693531
-191.499163 ,887.052870 ,427.671564
-191.920470 ,814.195124 ,499.384982
-220.861994 ,793.458946 ,462.641387
-238.672070 ,759.871160 ,467.890487
-201.917286 ,734.321871 ,511.861871
-122.282123 ,712.453231 ,573.715600
-118.994393 ,665.013742 ,654.042648
-99.092133 ,617.051651 ,684.934567
-250.680932 ,600.328869 ,679.575689
-429.185547 ,574.697191 ,628.921826
-565.874823 ,629.004955 ,482.860054
-617.414176 ,588.628957 ,381.326932
-752.758164 ,604.096454 ,213.457672
-781.446792 ,546.993663 ,145.346849
-812.092765 ,557.792112 ,68.983312
-855.179454 ,480.943373 ,-18.151607
-838.733325 ,441.019295 ,-188.921999
-834.021378 ,464.272421 ,-257.240171
-791.994164 ,432.078985 ,-309.260266
-778.431250 ,398.648479 ,-476.692786
-731.875398 ,374.697272 ,-543.643768
-720.176013 ,319.753101 ,-616.685652
-623.429856 ,168.452566 ,-760.665899
-535.489306 ,60.495548 ,-864.135035
-458.673988 ,-20.433446 ,-893.260122
-389.979515 ,-61.546311 ,-933.306922
-319.041231 ,-118.965474 ,-983.862007
-300.155548 ,-131.832121 ,-985.854481
-239.954760 ,-212.238510 ,-965.544440
-147.886987 ,-333.742059 ,-947.759558
-91.346769 ,-445.818613 ,-936.498011
-95.889082 ,-490.953411 ,-869.701868
-171.309422 ,-586.222623 ,-823.994972
-153.114731 ,-714.472621 ,-648.369189
-198.798182 ,-837.967171 ,-508.405057
-167.550713 ,-872.719511 ,-372.788417
-219.695911 ,-904.769562 ,-307.204270
-275.018234 ,-899.902811 ,-293.841432
-272.480513 ,-946.632338 ,-248.790537
-233.278716 ,-922.408042 ,-204.243237
-284.490592 ,-905.245715 ,-237.610948
-143.500104 ,-944.442295 ,-279.028285
-40.965745 ,-954.378193 ,-265.027849
36.266535 ,-943.165944 ,-220.336709
157.319962 ,-961.078841 ,-182.394903
181.905595 ,-928.466915 ,-154.914804
162.625952 ,-949.584317 ,-104.098699
185.932776 ,-936.597841 ,-90.959427
182.078334 ,-978.171821 ,-17.427735
159.251838 ,-999.482422 ,29.773260
190.947956 ,-957.414762 ,151.627421
189.826987 ,-932.531657 ,287.814759
185.453080 ,-903.353539 ,395.105439
177.735517 ,-843.200180 ,590.705937
140.374893 ,-774.413503 ,633.011097
136.855382 ,-770.644447 ,687.346925
138.814612 ,-700.351448 ,714.943850
82.668347 ,-624.113730 ,816.540125
36.567365 ,-474.254664 ,905.224645
-38.710026 ,-360.978976 ,952.819349
-159.273791 ,-260.302696 ,988.041473
-278.658790 ,-134.585362 ,980.305785
-353.509308 ,-133.752897 ,930.322311
-487.771473 ,-150.563417 ,882.046421
-580.436404 ,-94.212358 ,821.160242
-696.659829 ,-110.675751 ,736.485455
-691.082926 ,-152.850210 ,666.860255
-766.645550 ,-152.452610 ,610.358666
-811.045843 ,-240.693765 ,538.293254
-747.177035 ,-336.536722 ,561.131242
-707.730447 ,-535.961135 ,519.471085
-604.469084 ,-639.675629 ,526.948541
-492.579197 ,-717.745238 ,501.957462
-375.137873 ,-773.580204 ,530.415907
-285.866939 ,-861.075471 ,499.021105
-135.463123 ,-883.570160 ,431.001052
-32.910752 ,-945.719869 ,409.288038
119.152159 ,-951.497629 ,358.650438
187.258807 ,-966.675476 ,288.326005
277.320772 ,-979.114437 ,217.452313
396.089379 ,-951.752976 ,98.135269
493.725381 ,-937.218222 ,13.991338
538.607239 ,-883.672897 ,-57.301001
573.671249 ,-840.794990 ,-104.814816
603.041530 ,-794.307797 ,-146.305188
610.439712 ,-794.540267 ,-193.549416
614.601736 ,-781.408390 ,-182.546459
675.499733 ,-732.255011 ,-223.517931
707.138054 ,-740.111511 ,-194.893294
744.420409 ,-649.130801 ,-129.840670
740.925136 ,-613.576256 ,-156.563000
816.819582 ,-575.719028 ,-177.425646
820.269501 ,-563.022016 ,-172.940805
805.977707 ,-504.184270 ,-180.010968
872.572542 ,-451.551968 ,-168.837513
924.664932 ,-359.055072 ,-169.297875
893.862995 ,-324.393823 ,-215.163914
941.528018 ,-341.749350 ,-185.411313
931.757408 ,-262.474085 ,-120.051089
948.944860 ,-229.629688 ,-45.326762
954.468954 ,-211.357301 ,-49.828177
985.843816 ,-177.740107 ,39.356591
963.075121 ,-114.215107 ,98.946384
918.769300 ,-57.482340 ,190.885099
933.761408 ,-14.583552 ,275.682845
926.652799 ,44.332069 ,362.334446
900.973547 ,110.388387 ,367.311171
851.066594 ,247.333008 ,448.251793
807.472882 ,339.412082 ,465.867897
772.342397 ,389.911334 ,468.689301
712.058346 ,484.802664 ,478.224460
557.585103 ,570.768044 ,518.220019
470.886686 ,603.300749 ,565.255381
339.080864 ,692.439880 ,611.219797
64.893257 ,673.478588 ,636.810772
-145.291933 ,641.220290 ,755.144606
-238.276900 ,523.103411 ,781.253921
-318.695648 ,387.897573 ,833.199261
-239.957783 ,212.388931 ,922.577948
-135.006871 ,171.353272 ,982.716442
-90.817884 ,6.232448 ,988.857423
20.252402 ,-54.661133 ,987.410861
175.800023 ,-90.886356 ,992.688494
343.769696 ,-186.727966 ,902.249455
378.554691 ,-242.551731 ,866.976091
361.335553 ,-260.074886 ,879.830470
349.914527 ,-340.817870 ,879.271128
308.617430 ,-360.403380 ,902.095888
236.712264 ,-370.335266 ,877.315148
120.267621 ,-435.576173 ,898.110335
-24.245485 ,-399.698745 ,935.695129
-131.453883 ,-379.249357 ,937.930177
-218.305151 ,-280.854202 ,992.790682
-277.050046 ,-249.810765 ,978.778892
-314.627544 ,-249.085098 ,981.024380
-392.251901 ,-156.087157 ,1004.501082
-352.457939 ,-211.992819 ,1014.637096
-375.692063 ,-234.357155 ,1000.845527
-396.538204 ,-195.588919 ,1017.257642
-355.023006 ,-204.136988 ,992.475988
-316.930384 ,-221.419814 ,1021.160432
-385.941773 ,-242.952353 ,963.848919
-365.874215 ,-223.689737 ,977.067003
-387.228031 ,-215.471073 ,956.028639
-353.644151 ,-155.015701 ,983.274731
-364.187775 ,-168.099111 ,971.559670
-363.821160 ,-172.988759 ,945.625825
-387.346086 ,-157.841657 ,934.443448
-436.663981 ,-108.115201 ,922.804411
-499.951186 ,-87.295122 ,894.748039
-530.525687 ,10.320057 ,859.748770
-526.520852 ,178.420764 ,862.425064
-506.374369 ,272.304821 ,829.646142
-467.163234 ,422.528067 ,806.176380
-405.021224 ,499.539929 ,808.956069
-252.441306 ,615.399249 ,808.592613
-92.957208 ,702.457654 ,752.509918
21.987412 ,734.207040 ,742.003151
179.889448 ,671.152833 ,764.878237
285.006887 ,601.147293 ,765.326330
384.182040 ,516.922712 ,738.476177
461.339736 ,399.318582 ,764.475404
447.118758 ,310.584230 ,737.408732
447.955143 ,337.388979 ,720.167330
425.386540 ,459.905654 ,732.672954
309.258821 ,527.133037 ,689.145002
210.183714 ,640.853455 ,692.453070
39.507915 ,709.111676 ,697.346677
-90.149803 ,698.253733 ,691.655973
